user_id,top_ties,reciprocity,extrovert_score,num_circles,churn_rate,out_degree,in_degree,total_activity
451,"[(259, 3120), (296, 52.0), (np.int64(304), 20.0)]",0.6666666666666666,2.0,3,0.13333333333333333,2,3,5
452,"[(174, 276.0), (102, 120), (np.int64(423), 17.0)]",0.6666666666666666,2.0,3,1.0,2,3,5
453,"[(180, 1019.0), (375, 300)]",1.0,2.0,2,0.8333333333333334,2,2,4
454,"[(254, 1230), (101, 319.0)]",0.5,2.0,3,0.0,2,1,3
455,"[(436, 9874.0), (490, 180), (17, 65.0)]",0.6666666666666666,3.0,4,0.0,3,2,5
456,"[(111, 1230), (136, 1110), (358, 540), (475, 520.0), (207, 120)]",1.0,4.5,5,0.68,5,5,10
457,"[(117, 420), (np.int64(38), 54.0)]",0.5,1.0,2,0.0,1,2,3
458,"[(275, 90), (np.int64(101), 41.0)]",0.5,1.0,3,0.0,1,2,3
459,"[(399, 1590), (137, 117.0), (np.int64(530), 24.0)]",0.3333333333333333,1.6,3,0.0,2,2,4
460,"[(383, 2010), (294, 270), (346, 170.0), (180, 150.0), (324, 61.0)]",0.6,5.0,6,0.25,5,3,8
461,"[(22, 210)]",1.0,1.0,1,0.0,1,1,2
462,"[(216, 85800), (299, 8400), (282, 930), (479, 193.0), (295, 114.0)]",0.8,4.375,3,0.50177304964539,5,4,9
463,"[(346, 120), (np.int64(366), 43.0)]",0.5,1.0,3,0.0,1,2,3
464,"[(30, 3960), (37, 171.0)]",1.0,2.0,3,0.0,2,2,4
465,"[(485, 2910), (406, 898.0), (np.int64(187), 41.0)]",0.6666666666666666,1.5,3,0.3235294117647059,2,3,5
466,"[(257, 1393.0), (289, 399.0), (337, 150)]",1.0,3.0,4,0.0,3,3,6
467,"[(17, 126.0), (203, 120), (540, 120), (np.int64(185), 28.0)]",0.75,3.0,5,0.0,3,4,7
468,"[(90, 720), (323, 300), (209, 83.0)]",0.6666666666666666,3.0,4,0.0,3,2,5
469,"[(423, 480), (305, 178.0), (250, 148.0)]",0.6666666666666666,3.0,4,0.0,3,2,5
470,"[(212, 14250), (221, 120), (374, 30)]",0.6666666666666666,3.0,3,0.0,3,2,5
471,"[(510, 1620), (63, 239.0), (np.int64(41), 110.0), (11, 68.0), (np.int64(168), 53.0)]",0.2857142857142857,2.6029411764705883,5,0.0,3,6,9
472,"[(553, 90), (142, 17.0)]",0.5,2.0,2,0.0,2,1,3
473,"[(359, 240)]",1.0,1.0,1,0.0,1,1,2
474,"[(195, 600), (526, 360), (403, 347.0), (316, 210), (68, 2.0)]",0.8,4.6875,6,0.0,5,4,9
475,"[(456, 520.0), (417, 510), (255, 385.0), (np.int64(157), 73.0), (234, 63.0)]",0.375,6.730769230769231,6,0.0,7,4,11
476,"[(360, 3540), (332, 1458.0), (222, 360), (143, 13.0)]",0.75,4.0,3,0.0,4,3,7
477,"[(132, 6360), (443, 1333.0), (414, 1230), (74, 480), (270, 209.0)]",0.5714285714285714,3.6764705882352944,5,0.0,5,6,11
478,"[(292, 673.0), (434, 270), (278, 222.0), (np.int64(304), 30), (239, 20.0)]",0.5714285714285714,3.607843137254902,6,0.0,4,7,11
479,"[(281, 627.0), (np.int64(462), 193.0), (426, 90), (265, 63.0)]",0.5,3.0,3,0.25,3,3,6
480,"[(317, 570), (519, 180), (324, 180), (536, 120), (np.int64(139), 2.0)]",0.8,4.0,4,0.0,4,5,9
481,"[(182, 960), (119, 720), (381, 303.0), (350, 240), (325, 180)]",0.5555555555555556,7.534883720930233,6,0.0,8,6,14
482,"[(292, 1017.0), (118, 861.0), (136, 475.0), (189, 120), (np.int64(114), 27.0)]",0.6,3.68,5,0.2857142857142857,4,4,8
483,"[(70, 180), (np.int64(328), 3.0)]",0.5,1.0,2,0.0,1,2,3
484,"[(432, 218.0), (498, 60)]",0.5,2.0,2,0.0,2,1,3
485,"[(465, 2910), (494, 261.0), (17, 210), (np.int64(38), 79.0)]",0.75,3.0,4,0.09090909090909091,3,4,7
486,"[(507, 2640), (422, 124.0), (60, 60), (420, 30)]",0.75,4.0,4,0.5,4,3,7
487,"[(372, 1470), (386, 690), (230, 94.0), (39, 60), (284, 60)]",0.6666666666666666,4.829268292682928,6,0.47058823529411764,6,4,10
488,"[(223, 635.0), (103, 420)]",0.5,2.0,2,0.0,2,1,3
489,"[(139, 660), (153, 299.0)]",1.0,2.0,2,0.0,2,2,4
490,"[(352, 543.0), (372, 300), (455, 180), (183, 150), (448, 60)]",0.8333333333333334,6.0,7,0.7777777777777778,6,5,11
491,"[(523, 240), (371, 168.0), (10, 120), (np.int64(9), 2.0)]",0.75,2.6666666666666665,3,0.0,3,4,7
492,"[(np.int64(113), 60), (np.int64(475), 1.0)]",0.0,0.0,3,0.0,0,2,2
493,"[(315, 990), (295, 568.0), (512, 270), (132, 260.0), (183, 46.0)]",0.6,4.9,5,0.0,5,3,8
494,"[(485, 261.0), (445, 158.0), (387, 150)]",1.0,3.0,3,0.0,3,3,6
495,"[(336, 227.0), (164, 210), (534, 67.0)]",0.6666666666666666,3.0,4,0.75,3,2,5
496,"[(np.int64(275), 776.0), (431, 660), (381, 270), (67, 120), (np.int64(196), 30)]",0.6,1.2000000000000002,4,0.4444444444444444,3,5,8
497,"[(268, 1050), (307, 510), (289, 189.0), (np.int64(429), 41.0)]",0.5,3.0,7,0.0,3,3,6
498,"[(240, 82.0), (484, 60)]",1.0,2.0,2,0.0,2,2,4
499,"[(24, 173.0), (17, 60)]",1.0,2.0,2,0.0,2,2,4
500,"[(151, 103.0), (253, 30.0), (np.int64(7), 30)]",0.3333333333333333,2.0,2,0.0,2,2,4
501,"[(262, 900), (np.int64(180), 61.0)]",0.5,1.0,3,0.4444444444444444,1,2,3
502,"[(563, 780), (248, 237.0)]",1.0,2.0,4,1.0,2,2,4
503,"[(44, 480), (399, 380.0), (157, 252.0), (380, 90), (105, 90)]",0.625,3.904109589041096,5,0.0,5,8,13
504,"[(195, 240), (220, 213.0), (146, 150), (168, 120.0), (75, 76.0)]",0.42857142857142855,4.857142857142858,7,0.0,6,4,10
505,"[(99, 522.0), (59, 71.0), (443, 30), (276, 10.0)]",0.25,4.0,6,0.0,4,1,5
506,"[(426, 750), (302, 120), (np.int64(212), 96.0), (np.int64(71), 30)]",0.5,1.6923076923076923,4,0.0,2,4,6
507,"[(486, 2640), (266, 690), (np.int64(194), 116.0)]",0.6666666666666666,2.0,3,0.5,2,3,5
508,"[(356, 390), (np.int64(20), 121.0), (np.int64(181), 8.0)]",0.3333333333333333,0.9,3,0.75,1,3,4
509,"[(343, 60), (387, 27.0)]",0.5,2.0,2,0.0,2,1,3
510,"[(471, 1620), (86, 180), (29, 120), (np.int64(117), 99.0), (286, 60)]",0.6666666666666666,5.0,5,0.0,5,5,10
511,"[(310, 1170), (294, 540), (250, 420), (415, 232.0)]",1.0,3.6666666666666665,4,0.7391304347826086,4,4,8
512,"[(298, 5160), (277, 840), (72, 477.0), (493, 270)]",1.0,4.0,4,0.0,4,4,8
513,"[(142, 180)]",1.0,1.0,1,0.0,1,1,2
514,"[(237, 510), (404, 210), (204, 150), (np.int64(309), 78.0), (np.int64(327), 41.0)]",0.6,1.7999999999999998,3,0.6666666666666666,3,5,8
515,"[(116, 3030), (310, 2670), (121, 930), (138, 420)]",1.0,3.3333333333333335,4,0.0,4,4,8
516,"[(353, 60), (387, 53.0), (558, 30)]",0.3333333333333333,3.0,4,0.0,3,1,4
517,"[(305, 1786.0), (48, 863.0), (526, 240)]",1.0,3.0,3,0.0,3,3,6
518,"[(149, 360), (448, 360), (174, 356.0), (np.int64(96), 150.0)]",0.75,3.0,5,0.75,3,4,7
519,"[(284, 243.0), (480, 180), (242, 150), (168, 60)]",0.75,4.0,6,0.6666666666666666,4,3,7
520,"[(235, 330)]",1.0,1.0,1,0.0,1,1,2
521,"[(157, 3060), (np.int64(134), 40.0), (347, 38.0)]",0.6666666666666666,2.0,4,0.2777777777777778,2,3,5
522,"[(378, 930), (82, 250.0), (np.int64(255), 239.0)]",0.6666666666666666,2.0,3,0.0,2,3,5
523,"[(389, 269.0), (491, 240), (393, 60)]",1.0,3.0,3,0.3333333333333333,3,3,6
524,"[(33, 600), (315, 114.0)]",1.0,2.0,2,0.8,2,2,4
525,"[(3, 125.0), (134, 120), (315, 60)]",1.0,3.0,4,0.5,3,3,6
526,"[(474, 360), (517, 240)]",1.0,2.0,3,0.4,2,2,4
527,"[(360, 1980), (447, 510), (44, 320.0), (297, 90), (352, 36.0)]",0.6666666666666666,5.2682926829268295,6,0.0,6,4,10
528,"[(291, 300), (13, 36.0)]",1.0,2.0,2,0.5,2,2,4
529,"[(44, 120), (366, 90), (84, 60), (np.int64(98), 10.0), (np.int64(322), 7.0)]",0.6,3.0,5,0.0,3,5,8
530,"[(251, 3810), (120, 240), (np.int64(30), 90), (137, 78.0), (459, 24.0)]",0.6,3.68,5,0.0,4,4,8
531,"[(26, 180)]",1.0,1.0,2,0.0,1,1,2
532,"[(155, 360), (315, 150), (264, 120), (104, 105.0), (90, 43.0)]",0.5714285714285714,5.88235294117647,8,0.0,6,5,11
533,"[(189, 690)]",1.0,1.0,1,0.9,1,1,2
534,"[(261, 450), (188, 120.0), (np.int64(495), 67.0), (173, 29.0)]",0.5,3.0,5,0.875,3,3,6
535,"[(422, 2100), (161, 480), (271, 27.0), (144, 23.0)]",0.5,2.769230769230769,4,0.0,4,2,6
536,"[(480, 120)]",1.0,1.0,1,0.0,1,1,2
537,"[(79, 780), (232, 540), (137, 390)]",1.0,1.0,3,0.0,3,3,6
538,"[(101, 1500), (231, 90)]",1.0,0.0,2,0.6666666666666666,2,2,4
539,"[(88, 450)]",1.0,1.0,2,0.6666666666666666,1,1,2
540,"[(224, 1500), (346, 120), (467, 120)]",1.0,3.0,4,0.0,3,3,6
541,"[(435, 660), (119, 30)]",0.5,2.0,3,0.8888888888888888,2,1,3
542,"[(372, 30)]",0.0,1.0,1,0.0,1,0,1
543,"[(np.int64(312), 30)]",0.0,0.0,1,0.0,0,1,1
544,"[(190, 180)]",1.0,1.0,2,0.0,1,1,2
545,"[(410, 210)]",1.0,1.0,2,0.0,1,1,2
546,"[(170, 1770), (120, 1050), (394, 30)]",0.6666666666666666,2.25,3,0.8076923076923077,3,2,5
547,"[(440, 1320)]",1.0,1.0,2,0.0,1,1,2
548,"[(75, 1080), (145, 360)]",1.0,2.0,3,0.1,2,2,4
549,"[(207, 330), (np.int64(126), 30)]",0.5,1.0,3,0.0,1,2,3
550,"[(329, 450)]",1.0,1.0,1,0.0,1,1,2
551,"[(52, 1170), (325, 180), (np.int64(205), 30)]",0.6666666666666666,1.5,3,0.0,2,3,5
552,"[(182, 540), (265, 270), (98, 150)]",1.0,1.0,2,0.3333333333333333,3,3,6
553,"[(472, 90), (np.int64(208), 30)]",0.5,1.0,3,0.0,1,2,3
554,"[(373, 120), (np.int64(136), 30)]",0.5,1.0,3,0.0,1,2,3
555,"[(284, 630), (84, 600), (217, 120)]",1.0,3.0,5,0.0,3,3,6
556,"[(412, 210)]",1.0,1.0,1,0.0,1,1,2
557,"[(284, 300)]",1.0,1.0,2,0.0,1,1,2
558,"[(94, 120), (336, 90), (np.int64(516), 30)]",0.6666666666666666,2.0,4,0.0,2,3,5
559,"[(4, 960)]",1.0,1.0,1,0.6363636363636364,1,1,2
560,"[(397, 540)]",1.0,1.0,1,0.0,1,1,2
561,"[(348, 270), (48, 180), (378, 180)]",1.0,2.0,3,0.0,3,3,6
562,"[(139, 300)]",1.0,1.0,1,0.6666666666666666,1,1,2
563,"[(502, 780)]",1.0,1.0,1,0.875,1,1,2
564,"[(106, 930), (198, 420), (91, 90), (np.int64(408), 30)]",0.75,3.0,5,0.2727272727272727,3,4,7
565,"[(130, 540)]",1.0,1.0,2,0.0,1,1,2
566,"[(98, 450), (197, 30)]",0.5,2.0,3,0.0,2,1,3
567,"[(226, 540), (331, 120), (287, 90), (148, 60)]",1.0,4.0,4,1.0,4,4,8
